,Unnamed: 0,코드,요양기관소재지구분,환자수,총사용량,진료금액,년도
7501,19,M6565,세종,17,17,"45,510",2020년
7502,2,M6565,계,"11,741","14,631","36,618,043",2021년
7503,3,M6565,서울,"1,844","2,500","5,363,485",2021년
7504,4,M6565,부산,783,859,"2,366,139",2021년
7505,5,M6565,인천,683,930,"2,153,987",2021년
7506,6,M6565,대구,671,819,"1,974,342",2021년
7507,7,M6565,광주,637,643,"2,412,857",2021년
7508,8,M6565,대전,506,609,"1,545,500",2021년
7509,9,M6565,울산,345,467,"1,086,893",2021년
7510,10,M6565,경기,"2,585","3,536","7,885,792",2021년
7511,11,M6565,강원,401,502,"1,542,401",2021년
7512,12,M6565,충북,410,483,"1,205,205",2021년
7513,13,M6565,충남,427,559,"1,419,249",2021년
7514,14,M6565,전북,572,576,"1,604,315",2021년
7515,15,M6565,전남,362,364,"1,299,918",2021년
7516,16,M6565,경북,489,537,"1,643,257",2021년
7517,17,M6565,경남,771,959,"2,332,709",2021년
7518,18,M6565,제주,194,224,"611,064",2021년
7519,19,M6565,세종,63,63,"170,930",2021년
7520,2,M6565,계,"4,216","4,320","10,454,372",2017년
7521,3,M6565,서울,786,817,"1,849,851",2017년
7522,4,M6565,부산,282,292,"650,578",2017년
7523,5,M6565,인천,258,260,"658,321",2017년
7524,6,M6565,대구,239,239,"532,329",2017년
7525,7,M6565,광주,189,189,"547,463",2017년
7526,8,M6565,대전,234,236,"612,148",2017년
7527,9,M6565,울산,131,131,"317,265",2017년
7528,10,M6565,경기,800,830,"1,937,200",2017년
7529,11,M6565,강원,146,146,"432,100",2017년
7530,12,M6565,충북,133,142,"301,323",2017년
7531,13,M6565,충남,145,151,"381,668",2017년
7532,14,M6565,전북,149,150,"351,578",2017년
7533,15,M6565,전남,162,162,"474,227",2017년
7534,16,M6565,경북,210,210,"539,333",2017년
7535,17,M6565,경남,302,306,"750,210",2017년
7536,18,M6565,제주,50,59,"118,777",2017년
7537,19,M6565,세종,-,-,-,2017년
7538,2,M6565,계,"11,645","12,045","32,488,600",2018년
7539,3,M6565,서울,"2,187","2,345","6,007,712",2018년
7540,4,M6565,부산,898,922,"2,445,274",2018년
7541,5,M6565,인천,594,596,"1,808,004",2018년
7542,6,M6565,대구,751,754,"1,912,640",2018년
7543,7,M6565,광주,609,612,"1,712,069",2018년
7544,8,M6565,대전,573,575,"1,707,562",2018년
7545,9,M6565,울산,274,274,"714,153",2018년
7546,10,M6565,경기,"2,177","2,248","5,968,320",2018년
7547,11,M6565,강원,441,448,"1,333,015",2018년
7548,12,M6565,충북,395,444,"1,044,830",2018년
7549,13,M6565,충남,388,424,"1,037,523",2018년
7550,14,M6565,전북,490,491,"1,253,862",2018년
7551,15,M6565,전남,353,353,"1,193,235",2018년
7552,16,M6565,경북,495,510,"1,473,745",2018년
7553,17,M6565,경남,806,808,"2,231,379",2018년
7554,18,M6565,제주,218,242,"645,278",2018년
7555,19,M6565,세종,-,-,-,2018년
7556,2,M6565,계,"11,816","13,082","34,492,915",2019년
7557,3,M6565,서울,"2,071","2,504","5,991,170",2019년
7558,4,M6565,부산,850,865,"2,423,270",2019년
7559,5,M6565,인천,598,659,"1,822,702",2019년
7560,6,M6565,대구,694,822,"1,865,072",2019년
7561,7,M6565,광주,516,518,"1,434,950",2019년
7562,8,M6565,대전,648,656,"1,878,337",2019년
7563,9,M6565,울산,266,334,"766,737",2019년
7564,10,M6565,경기,"2,521","2,768","7,405,525",2019년
7565,11,M6565,강원,453,499,"1,403,363",2019년
7566,12,M6565,충북,433,493,"1,255,800",2019년
7567,13,M6565,충남,412,520,"1,271,459",2019년
7568,14,M6565,전북,537,540,"1,406,951",2019년
7569,15,M6565,전남,327,328,"1,143,833",2019년
7570,16,M6565,경북,514,566,"1,614,184",2019년
7571,17,M6565,경남,772,772,"2,159,147",2019년
7572,18,M6565,제주,210,239,"650,414",2019년
7573,19,M6565,세종,-,-,-,2019년
7574,2,M6565,계,"11,941","14,402","35,592,233",2020년
7575,3,M6565,서울,"1,992","2,550","5,555,646",2020년
7576,4,M6565,부산,893,934,"2,457,111",2020년
7577,5,M6565,인천,642,818,"2,001,792",2020년
7578,6,M6565,대구,672,779,"1,828,092",2020년
7579,7,M6565,광주,626,628,"1,914,868",2020년
7580,8,M6565,대전,590,712,"1,751,692",2020년
7581,9,M6565,울산,360,481,"1,088,737",2020년
7582,10,M6565,경기,"2,415","3,215","7,309,929",2020년
7583,11,M6565,강원,413,512,"1,480,285",2020년
7584,12,M6565,충북,477,532,"1,387,284",2020년
7585,13,M6565,충남,385,468,"1,213,035",2020년
7586,14,M6565,전북,588,633,"1,692,463",2020년
7587,15,M6565,전남,329,329,"1,119,807",2020년
7588,16,M6565,경북,513,553,"1,655,618",2020년
7589,17,M6565,경남,835,"1,015","2,493,514",2020년
7590,18,M6565,제주,196,225,"596,850",2020년
7591,19,M6565,세종,17,17,"45,510",2020년
7592,2,M6565,계,"11,741","14,631","36,618,043",2021년
7593,3,M6565,서울,"1,844","2,500","5,363,485",2021년
7594,4,M6565,부산,783,859,"2,366,139",2021년
7595,5,M6565,인천,683,930,"2,153,987",2021년
7596,6,M6565,대구,671,819,"1,974,342",2021년
7597,7,M6565,광주,637,643,"2,412,857",2021년
7598,8,M6565,대전,506,609,"1,545,500",2021년
7599,9,M6565,울산,345,467,"1,086,893",2021년
7600,10,M6565,경기,"2,585","3,536","7,885,792",2021년
7601,11,M6565,강원,401,502,"1,542,401",2021년
7602,12,M6565,충북,410,483,"1,205,205",2021년
7603,13,M6565,충남,427,559,"1,419,249",2021년
7604,14,M6565,전북,572,576,"1,604,315",2021년
7605,15,M6565,전남,362,364,"1,299,918",2021년
7606,16,M6565,경북,489,537,"1,643,257",2021년
7607,17,M6565,경남,771,959,"2,332,709",2021년
7608,18,M6565,제주,194,224,"611,064",2021년
7609,19,M6565,세종,63,63,"170,930",2021년
7610,2,M6566,계,"1,058","1,084","2,696,861",2017년
7611,3,M6566,서울,330,336,"847,406",2017년
7612,4,M6566,부산,57,58,"143,013",2017년
7613,5,M6566,인천,85,86,"219,737",2017년
7614,6,M6566,대구,78,78,"192,599",2017년
7615,7,M6566,광주,25,25,"62,030",2017년
7616,8,M6566,대전,54,56,"137,413",2017년
7617,9,M6566,울산,23,23,"60,402",2017년
7618,10,M6566,경기,181,196,"455,699",2017년
7619,11,M6566,강원,38,39,"104,005",2017년
7620,12,M6566,충북,26,26,"62,508",2017년
7621,13,M6566,충남,11,11,"28,622",2017년
7622,14,M6566,전북,33,33,"82,228",2017년
7623,15,M6566,전남,18,18,"49,059",2017년
7624,16,M6566,경북,15,14,"37,093",2017년
7625,17,M6566,경남,75,75,"192,312",2017년
7626,18,M6566,제주,9,9,"22,735",2017년
7627,19,M6566,세종,-,-,-,2017년
7628,2,M6566,계,"3,096","3,210","8,920,627",2018년
7629,3,M6566,서울,962,"1,008","2,812,657",2018년
7630,4,M6566,부산,244,255,"696,331",2018년
7631,5,M6566,인천,174,178,"509,353",2018년
7632,6,M6566,대구,236,242,"681,980",2018년
7633,7,M6566,광주,64,64,"180,567",2018년
7634,8,M6566,대전,139,139,"391,590",2018년
7635,9,M6566,울산,51,51,"137,586",2018년
7636,10,M6566,경기,545,582,"1,564,126",2018년
7637,11,M6566,강원,100,102,"285,949",2018년
7638,12,M6566,충북,86,88,"236,432",2018년
7639,13,M6566,충남,63,68,"183,875",2018년
7640,14,M6566,전북,78,76,"217,341",2018년
7641,15,M6566,전남,57,58,"168,756",2018년
7642,16,M6566,경북,88,89,"246,769",2018년
7643,17,M6566,경남,181,182,"521,257",2018년
7644,18,M6566,제주,29,29,"86,058",2018년
7645,19,M6566,세종,-,-,-,2018년
7646,2,M6566,계,"2,557","2,818","7,679,769",2019년
7647,3,M6566,서울,761,846,"2,316,747",2019년
7648,4,M6566,부산,154,160,"464,376",2019년
7649,5,M6566,인천,168,214,"506,065",2019년
7650,6,M6566,대구,193,202,"577,811",2019년
7651,7,M6566,광주,70,70,"204,515",2019년
7652,8,M6566,대전,149,148,"442,994",2019년
7653,9,M6566,울산,42,50,"123,837",2019년
7654,10,M6566,경기,491,552,"1,455,182",2019년
7655,11,M6566,강원,87,96,"265,784",2019년
7656,12,M6566,충북,83,102,"241,510",2019년
7657,13,M6566,충남,50,50,"148,753",2019년
7658,14,M6566,전북,76,76,"223,461",2019년
7659,15,M6566,전남,46,46,"140,559",2019년
7660,16,M6566,경북,55,71,"164,407",2019년
7661,17,M6566,경남,128,128,"389,420",2019년
7662,18,M6566,제주,5,6,"14,348",2019년
7663,19,M6566,세종,-,-,-,2019년
7664,2,M6566,계,"2,433","2,882","7,448,269",2020년
7665,3,M6566,서울,677,756,"2,070,603",2020년
7666,4,M6566,부산,153,165,"462,566",2020년
7667,5,M6566,인천,134,200,"407,166",2020년
7668,6,M6566,대구,170,182,"516,104",2020년
7669,7,M6566,광주,107,107,"321,983",2020년
7670,8,M6566,대전,137,154,"428,277",2020년
7671,9,M6566,울산,82,109,"258,556",2020년
7672,10,M6566,경기,480,653,"1,442,269",2020년
7673,11,M6566,강원,76,91,"234,335",2020년
7674,12,M6566,충북,76,87,"243,052",2020년
7675,13,M6566,충남,50,54,"157,360",2020년
7676,14,M6566,전북,63,67,"189,710",2020년
7677,15,M6566,전남,44,45,"141,881",2020년
7678,16,M6566,경북,53,60,"154,084",2020년
7679,17,M6566,경남,125,137,"386,417",2020년
7680,18,M6566,제주,8,10,"22,101",2020년
7681,19,M6566,세종,4,4,"11,805",2020년
7682,2,M6566,계,"2,545","3,080","8,076,553",2021년
7683,3,M6566,서울,738,834,"2,354,897",2021년
7684,4,M6566,부산,125,137,"388,219",2021년
7685,5,M6566,인천,160,246,"507,104",2021년
7686,6,M6566,대구,191,200,"603,236",2021년
7687,7,M6566,광주,82,86,"268,318",2021년
7688,8,M6566,대전,136,161,"448,331",2021년
7689,9,M6566,울산,73,88,"233,746",2021년
7690,10,M6566,경기,494,686,"1,544,416",2021년
7691,11,M6566,강원,81,109,"259,425",2021년
7692,12,M6566,충북,72,94,"224,503",2021년
7693,13,M6566,충남,69,85,"230,418",2021년
7694,14,M6566,전북,77,78,"240,208",2021년
7695,15,M6566,전남,49,49,"163,260",2021년
7696,16,M6566,경북,59,75,"184,336",2021년
7697,17,M6566,경남,121,130,"368,142",2021년
7698,18,M6566,제주,9,13,"27,842",2021년
7699,19,M6566,세종,10,10,"30,152",2021년
7700,2,M6566,계,"1,058","1,084","2,696,861",2017년
7701,3,M6566,서울,330,336,"847,406",2017년
7702,4,M6566,부산,57,58,"143,013",2017년
7703,5,M6566,인천,85,86,"219,737",2017년
7704,6,M6566,대구,78,78,"192,599",2017년
7705,7,M6566,광주,25,25,"62,030",2017년
7706,8,M6566,대전,54,56,"137,413",2017년
7707,9,M6566,울산,23,23,"60,402",2017년
7708,10,M6566,경기,181,196,"455,699",2017년
7709,11,M6566,강원,38,39,"104,005",2017년
7710,12,M6566,충북,26,26,"62,508",2017년
7711,13,M6566,충남,11,11,"28,622",2017년
7712,14,M6566,전북,33,33,"82,228",2017년
7713,15,M6566,전남,18,18,"49,059",2017년
7714,16,M6566,경북,15,14,"37,093",2017년
7715,17,M6566,경남,75,75,"192,312",2017년
7716,18,M6566,제주,9,9,"22,735",2017년
7717,19,M6566,세종,-,-,-,2017년
7718,2,M6566,계,"3,096","3,210","8,920,627",2018년
7719,3,M6566,서울,962,"1,008","2,812,657",2018년
7720,4,M6566,부산,244,255,"696,331",2018년
7721,5,M6566,인천,174,178,"509,353",2018년
7722,6,M6566,대구,236,242,"681,980",2018년
7723,7,M6566,광주,64,64,"180,567",2018년
7724,8,M6566,대전,139,139,"391,590",2018년
7725,9,M6566,울산,51,51,"137,586",2018년
7726,10,M6566,경기,545,582,"1,564,126",2018년
7727,11,M6566,강원,100,102,"285,949",2018년
7728,12,M6566,충북,86,88,"236,432",2018년
7729,13,M6566,충남,63,68,"183,875",2018년
7730,14,M6566,전북,78,76,"217,341",2018년
7731,15,M6566,전남,57,58,"168,756",2018년
7732,16,M6566,경북,88,89,"246,769",2018년
7733,17,M6566,경남,181,182,"521,257",2018년
7734,18,M6566,제주,29,29,"86,058",2018년
7735,19,M6566,세종,-,-,-,2018년
7736,2,M6566,계,"2,557","2,818","7,679,769",2019년
7737,3,M6566,서울,761,846,"2,316,747",2019년
7738,4,M6566,부산,154,160,"464,376",2019년
7739,5,M6566,인천,168,214,"506,065",2019년
7740,6,M6566,대구,193,202,"577,811",2019년
7741,7,M6566,광주,70,70,"204,515",2019년
7742,8,M6566,대전,149,148,"442,994",2019년
7743,9,M6566,울산,42,50,"123,837",2019년
7744,10,M6566,경기,491,552,"1,455,182",2019년
7745,11,M6566,강원,87,96,"265,784",2019년
7746,12,M6566,충북,83,102,"241,510",2019년
7747,13,M6566,충남,50,50,"148,753",2019년
7748,14,M6566,전북,76,76,"223,461",2019년
7749,15,M6566,전남,46,46,"140,559",2019년
7750,16,M6566,경북,55,71,"164,407",2019년
7751,17,M6566,경남,128,128,"389,420",2019년
7752,18,M6566,제주,5,6,"14,348",2019년
7753,19,M6566,세종,-,-,-,2019년
7754,2,M6566,계,"2,433","2,882","7,448,269",2020년
7755,3,M6566,서울,677,756,"2,070,603",2020년
7756,4,M6566,부산,153,165,"462,566",2020년
7757,5,M6566,인천,134,200,"407,166",2020년
7758,6,M6566,대구,170,182,"516,104",2020년
7759,7,M6566,광주,107,107,"321,983",2020년
7760,8,M6566,대전,137,154,"428,277",2020년
7761,9,M6566,울산,82,109,"258,556",2020년
7762,10,M6566,경기,480,653,"1,442,269",2020년
7763,11,M6566,강원,76,91,"234,335",2020년
7764,12,M6566,충북,76,87,"243,052",2020년
7765,13,M6566,충남,50,54,"157,360",2020년
7766,14,M6566,전북,63,67,"189,710",2020년
7767,15,M6566,전남,44,45,"141,881",2020년
7768,16,M6566,경북,53,60,"154,084",2020년
7769,17,M6566,경남,125,137,"386,417",2020년
7770,18,M6566,제주,8,10,"22,101",2020년
7771,19,M6566,세종,4,4,"11,805",2020년
7772,2,M6566,계,"2,545","3,080","8,076,553",2021년
7773,3,M6566,서울,738,834,"2,354,897",2021년
7774,4,M6566,부산,125,137,"388,219",2021년
7775,5,M6566,인천,160,246,"507,104",2021년
7776,6,M6566,대구,191,200,"603,236",2021년
7777,7,M6566,광주,82,86,"268,318",2021년
7778,8,M6566,대전,136,161,"448,331",2021년
7779,9,M6566,울산,73,88,"233,746",2021년
7780,10,M6566,경기,494,686,"1,544,416",2021년
7781,11,M6566,강원,81,109,"259,425",2021년
7782,12,M6566,충북,72,94,"224,503",2021년
7783,13,M6566,충남,69,85,"230,418",2021년
7784,14,M6566,전북,77,78,"240,208",2021년
7785,15,M6566,전남,49,49,"163,260",2021년
7786,16,M6566,경북,59,75,"184,336",2021년
7787,17,M6566,경남,121,130,"368,142",2021년
7788,18,M6566,제주,9,13,"27,842",2021년
7789,19,M6566,세종,10,10,"30,152",2021년
7790,2,M6566,계,"1,058","1,084","2,696,861",2017년
7791,3,M6566,서울,330,336,"847,406",2017년
7792,4,M6566,부산,57,58,"143,013",2017년
7793,5,M6566,인천,85,86,"219,737",2017년
7794,6,M6566,대구,78,78,"192,599",2017년
7795,7,M6566,광주,25,25,"62,030",2017년
7796,8,M6566,대전,54,56,"137,413",2017년
7797,9,M6566,울산,23,23,"60,402",2017년
7798,10,M6566,경기,181,196,"455,699",2017년
7799,11,M6566,강원,38,39,"104,005",2017년
7800,12,M6566,충북,26,26,"62,508",2017년
7801,13,M6566,충남,11,11,"28,622",2017년
7802,14,M6566,전북,33,33,"82,228",2017년
7803,15,M6566,전남,18,18,"49,059",2017년
7804,16,M6566,경북,15,14,"37,093",2017년
7805,17,M6566,경남,75,75,"192,312",2017년
7806,18,M6566,제주,9,9,"22,735",2017년
7807,19,M6566,세종,-,-,-,2017년
7808,2,M6566,계,"3,096","3,210","8,920,627",2018년
7809,3,M6566,서울,962,"1,008","2,812,657",2018년
7810,4,M6566,부산,244,255,"696,331",2018년
7811,5,M6566,인천,174,178,"509,353",2018년
7812,6,M6566,대구,236,242,"681,980",2018년
7813,7,M6566,광주,64,64,"180,567",2018년
7814,8,M6566,대전,139,139,"391,590",2018년
7815,9,M6566,울산,51,51,"137,586",2018년
7816,10,M6566,경기,545,582,"1,564,126",2018년
7817,11,M6566,강원,100,102,"285,949",2018년
7818,12,M6566,충북,86,88,"236,432",2018년
7819,13,M6566,충남,63,68,"183,875",2018년
7820,14,M6566,전북,78,76,"217,341",2018년
7821,15,M6566,전남,57,58,"168,756",2018년
7822,16,M6566,경북,88,89,"246,769",2018년
7823,17,M6566,경남,181,182,"521,257",2018년
7824,18,M6566,제주,29,29,"86,058",2018년
7825,19,M6566,세종,-,-,-,2018년
7826,2,M6566,계,"2,557","2,818","7,679,769",2019년
7827,3,M6566,서울,761,846,"2,316,747",2019년
7828,4,M6566,부산,154,160,"464,376",2019년
7829,5,M6566,인천,168,214,"506,065",2019년
7830,6,M6566,대구,193,202,"577,811",2019년
7831,7,M6566,광주,70,70,"204,515",2019년
7832,8,M6566,대전,149,148,"442,994",2019년
7833,9,M6566,울산,42,50,"123,837",2019년
7834,10,M6566,경기,491,552,"1,455,182",2019년
7835,11,M6566,강원,87,96,"265,784",2019년
7836,12,M6566,충북,83,102,"241,510",2019년
7837,13,M6566,충남,50,50,"148,753",2019년
7838,14,M6566,전북,76,76,"223,461",2019년
7839,15,M6566,전남,46,46,"140,559",2019년
7840,16,M6566,경북,55,71,"164,407",2019년
7841,17,M6566,경남,128,128,"389,420",2019년
7842,18,M6566,제주,5,6,"14,348",2019년
7843,19,M6566,세종,-,-,-,2019년
